anime_id,title,genre,aired,episodes,members,score
2349,Boku wa Tomodachi ga Sukunai,"['Ecchi', 'Slice of Life', 'Comedy', 'Harem', 'Romance', 'School']",2011,12,531252,7.39
2350,Another: The Other - Inga,"['Horror', 'Mystery', 'Thriller']",2012,1,130473,7.39
2351,Air in Summer,"['Romance', 'Supernatural', 'Comedy', 'Historical', 'Drama']",2005,2,34976,7.39
2352,To LOVE-Ru OVA,"['Comedy', 'Ecchi', 'Harem', 'School', 'Sci-Fi', 'Shounen']",2009,6,120990,7.4
2353,Rozen Maiden (2013),"['Action', 'Comedy', 'Drama', 'Magic', 'Seinen']",2013,13,60954,7.4
2354,One Piece Movie 8: Episode of Alabasta - Sabaku no Oujo to Kaizoku-tachi,"['Action', 'Adventure', 'Fantasy', 'Shounen']",2007,1,43448,7.4
2355,Mirai Nikki OVA,"['Action', 'Shounen', 'Supernatural']",2010,1,166906,7.4
2356,Maria-sama ga Miteru,"['Slice of Life', 'Drama', 'Romance', 'Shoujo', 'Shoujo Ai']",2004,13,47155,7.4
2357,Lord El-Melloi II Sei no Jikenbo: Rail Zeppelin Grace Note,"['Fantasy', 'Mystery', 'Supernatural']",2019,13,84534,7.4
2358,Kamichama Karin,"['Comedy', 'Fantasy', 'Magic', 'Romance', 'School', 'Shoujo']",2007,26,39290,7.4
2359,JoJo no Kimyou na Bouken,"['Adventure', 'Drama', 'Fantasy', 'Horror', 'Shounen', 'Supernatural', 'Vampire']",1993,6,52509,7.4
2360,Hyouka: Motsubeki Mono wa,"['Mystery', 'School', 'Slice of Life']",2012,1,106593,7.4
2361,Mahou Shoujo Tokushusen Asuka,"['Action', 'Drama', 'Magic', 'Military', 'Seinen']",2019,12,49585,6.42
2362,Brothers Conflict,"['Harem', 'Romance', 'Shoujo']",2013,12,114489,6.41
2363,Nichijou: Nichijou no 0-wa,"['Slice of Life', 'Comedy', 'School', 'Shounen']",2011,1,56653,7.4
2364,Nogizaka Haruka no Himitsu: Finale,"['Comedy', 'Romance']",2012,4,28863,7.4
2365,Shinrei Tantei Yakumo,"['Mystery', 'Horror', 'Supernatural']",2010,13,103895,7.4
2366,Sousei no Onmyouji,"['Action', 'Supernatural', 'Romance', 'Fantasy', 'Shounen']",2016,50,289203,7.4
2367,Uma Musume: Pretty Derby (TV),"['Comedy', 'Slice of Life', 'Sports']",2018,13,64377,7.4
2368,Triage X,"['Action', 'Adventure', 'Ecchi', 'Shounen']",2015,10,99492,6.4
2369,Gaikotsu Shotenin Honda-san,"['Comedy', 'Slice of Life']",2018,12,65302,7.39
2370,Heisei Tanuki Gassen Ponpoko,['Kids'],1994,1,54538,7.39
2371,Shoujo-tachi wa Kouya wo Mezasu,['School'],2016,12,87601,6.37
2372,Sekkou Boys,"['Music', 'Comedy']",2016,12,40641,6.32
2373,KimiKiss Pure Rouge,"['Drama', 'Romance', 'School']",2007,24,74100,7.39
2374,Naruto: Shippuuden Movie 2 - Kizuna,"['Action', 'Martial Arts', 'Shounen', 'Supernatural']",2008,1,149455,7.38
2375,Naruto: Shippuuden Movie 1,"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Shounen']",2007,1,166274,7.38
2376,Minami-ke Okawari,"['Comedy', 'School', 'Slice of Life']",2008,13,61495,7.38
2377,Kiba,"['Adventure', 'Fantasy', 'Shounen']",2006,51,62479,7.37
2378,Mary to Majo no Hana,"['Adventure', 'Fantasy', 'Magic']",2017,1,47873,7.37
2379,Gin no Guardian,"['Adventure', 'Fantasy']",2017,12,74041,6.32
2380,Kami nomi zo Shiru Sekai: 4-nin to Idol,"['Comedy', 'Music', 'Shounen', 'Supernatural']",2011,1,80519,7.37
2381,Ninja Batman,"['Action', 'Martial Arts', 'Samurai']",2018,1,30747,6.24
2382,Kuttsukiboshi,"['Romance', 'Supernatural', 'Drama', 'Shoujo Ai']",2010,2,31973,6.23
2383,Corpse Party: Missing Footage,"['Horror', 'School']",2012,1,92452,6.24
2384,School Rumble San Gakki,"['Comedy', 'Romance', 'School', 'Shounen']",2008,2,51003,7.36
2385,Saenai Heroine no Sodatekata â­: Koi to Junjou no Service-kai,"['Harem', 'Comedy', 'Romance', 'Ecchi', 'School']",2017,1,59195,7.36
2386,Saki Achiga-hen: Episode of Side-A,"['Game', 'School', 'Slice of Life']",2012,12,28510,7.36
2387,Pokemon Movie 08: Mew to Hadou no Yuusha Lucario,"['Action', 'Adventure', 'Kids', 'Drama', 'Fantasy']",2005,1,72160,7.36
2388,Onegai Teacher: Himitsu na Futari,"['Comedy', 'Ecchi', 'Romance', 'Sci-Fi']",2002,1,39303,7.36
2389,Uragiri wa Boku no Namae wo Shitteiru,"['Adventure', 'Drama', 'Fantasy', 'Shoujo', 'Shounen Ai']",2010,24,73476,7.35
2390,Kuromukuro,"['Action', 'Sci-Fi', 'Mecha']",2016,26,93405,7.3
2391,Kidou Tenshi Angelic Layer,"['Sci-Fi', 'Comedy', 'Sports', 'Drama', 'Shounen']",2001,26,47747,7.3
2392,Huyao Xiao Hongniang,"['Comedy', 'Historical', 'Supernatural', 'Romance']",2015,13,28705,7.3
2393,GJ-bu@,"['Comedy', 'School', 'Slice of Life']",2014,1,29207,7.3
2394,Ookami-san to Shichinin no Nakama-tachi,"['Comedy', 'Parody', 'Romance']",2010,12,210189,7.29
2395,Ou Dorobou Jing,"['Adventure', 'Comedy', 'Fantasy', 'Sci-Fi', 'Shounen']",2002,13,30435,7.29
2396,Nogizaka Haruka no Himitsu,"['Comedy', 'Romance']",2008,12,106372,7.29
2397,Myself; Yourself,"['Drama', 'Romance', 'School']",2007,13,150063,7.29
2398,Tears to Tiara,"['Action', 'Adventure', 'Fantasy', 'Magic']",2009,26,63809,7.24
2399,Assassins Pride,['Fantasy'],2019,12,120775,6.25
2400,Amnesia,"['Harem', 'Mystery', 'Romance', 'Fantasy', 'Josei']",2013,12,200425,6.25
2401,Pokemon Diamond & Pearl,"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Kids']",2006,191,80828,7.24
2402,Ore no Imouto ga Konnani Kawaii Wake ga Nai,"['Slice of Life', 'Comedy']",2010,12,487655,7.24
2403,One Piece Movie 2: Nejimaki-jima no Daibouken,"['Action', 'Adventure', 'Comedy', 'Super Power', 'Fantasy', 'Shounen']",2001,1,55079,7.24
2404,One Piece: Yume no Soccer Ou!,"['Comedy', 'Fantasy', 'Shounen', 'Sports']",2002,1,30468,7.24
2405,Mouryou no Hako,"['Mystery', 'Psychological', 'Supernatural', 'Thriller', 'Seinen']",2008,13,48088,7.24
2406,Knight's & Magic,"['Action', 'Fantasy', 'Mecha', 'School']",2017,13,135343,7.24
2407,Kimi ni Todoke 2nd Season: Kataomoi,"['Romance', 'Shoujo']",2011,1,48541,7.24
2408,Kimi ga Aruji de Shitsuji ga Ore de,"['Comedy', 'Ecchi', 'Harem', 'Parody', 'Romance']",2008,13,90711,7.24
2409,Karneval (TV),"['Action', 'Fantasy', 'Josei', 'Mystery', 'Sci-Fi']",2013,13,154301,7.24
2410,Karin,"['Comedy', 'Romance', 'Vampire', 'School', 'Shounen']",2005,24,139237,7.24
2411,Kara no Kyoukai 8: Shuushou,['Mystery'],2011,1,72341,7.24
2412,Inou-Battle wa Nichijou-kei no Naka de,"['Harem', 'Slice of Life', 'Comedy', 'Supernatural', 'Romance', 'School']",2014,12,261367,7.24
2413,Gakusen Toshi Asterisk 2nd Season,"['Sci-Fi', 'Harem', 'Comedy', 'Supernatural', 'Romance', 'Ecchi', 'Fantasy', 'School']",2016,12,238582,7.24
2414,Beatless,"['Action', 'Drama', 'Romance', 'Sci-Fi']",2018,20,114108,6.26
2415,18if,"['Mystery', 'Supernatural']",2017,13,40306,6.26
2416,"Trickster: Edogawa Ranpo ""Shounen Tanteidan"" yori","['Sci-Fi', 'Mystery', 'Psychological', 'Drama']",2016,24,86423,6.27
2417,Manyuu Hikenchou,"['Action', 'Comedy', 'Historical', 'Ecchi', 'Samurai', 'Seinen']",2011,12,51599,6.27
2418,Final Fantasy: Unlimited,"['Action', 'Adventure', 'Fantasy', 'Sci-Fi', 'Shounen']",2001,25,30294,6.27
2419,Chu-Bra!!,"['Ecchi', 'Comedy', 'School', 'Seinen']",2010,12,40193,6.27
2420,Akikan!,"['Comedy', 'Ecchi', 'Fantasy', 'Romance']",2009,12,98982,6.27
2421,Blood Lad: Wagahai wa Neko de wa Nai,"['Action', 'Comedy', 'Demons', 'Seinen', 'Supernatural', 'Vampire']",2013,1,76473,7.24
2422,Blame! Movie,"['Action', 'Drama', 'Mecha', 'Psychological', 'Sci-Fi', 'Seinen']",2017,1,68223,7.24
2423,Ao no Exorcist: Kyoto Fujouou-hen OVA,"['Action', 'Demons', 'Supernatural', 'Fantasy', 'Shounen']",2017,2,44641,7.24
2424,.hack//Quantum,"['Action', 'Adventure', 'Fantasy', 'Game', 'Sci-Fi']",2011,3,33968,7.24
2425,Ryuugajou Nanana no Maizoukin (TV),"['Adventure', 'Comedy', 'Mystery', 'Supernatural']",2014,11,167606,7.25
2426,Taifuu no Noruda,"['Drama', 'School', 'Sci-Fi', 'Supernatural']",2015,1,25207,6.29
2427,Phi Brain: Kami no Puzzle,"['Action', 'Game', 'Mystery', 'Shounen']",2011,25,86726,7.25
2428,One Piece: Jango no Dance Carnival,"['Comedy', 'Fantasy', 'Shounen']",2001,1,27848,7.25
2429,Nogizaka Haruka no Himitsu: Purezza,"['Comedy', 'Ecchi', 'Romance']",2009,12,58187,7.25
2430,Ojamajo Doremi,"['Comedy', 'Magic']",1999,51,32813,7.25
2431,Majutsushi Orphen,"['Action', 'Adventure', 'Comedy', 'Demons', 'Fantasy', 'Magic']",1998,24,28256,7.25
2432,Kyou no 5 no 2 (TV),"['Comedy', 'Ecchi', 'School', 'Seinen']",2008,13,29304,7.25
2433,Druaga no Tou: The Aegis of Uruk,"['Adventure', 'Comedy', 'Fantasy']",2008,12,95427,7.25
2434,BonjourâªKoiaji PÃ¢tisserie,"['Slice of Life', 'Comedy', 'Harem', 'Romance', 'Shoujo']",2014,24,37928,6.29
2435,Dragon Ball Movie 4: Saikyou e no Michi,"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Sci-Fi', 'Shounen', 'Super Power']",1996,1,39531,7.25
2436,Accel World: Acchel World.,"['Sci-Fi', 'Comedy']",2012,8,34539,6.29
2437,11eyes,"['Action', 'Ecchi', 'Super Power', 'Supernatural']",2009,12,186791,6.29
2438,Denki-gai no Honya-san,"['Comedy', 'Seinen', 'Slice of Life']",2014,12,96813,7.25
2439,Dead Leaves,"['Adventure', 'Psychological', 'Comedy', 'Sci-Fi']",2004,1,61159,7.25
2440,Aoharu x Kikanjuu,"['Action', 'Comedy', 'Sports', 'Shounen']",2015,12,158807,7.25
2441,Vandread,"['Action', 'Ecchi', 'Mecha', 'Sci-Fi', 'Shounen', 'Space']",2000,13,67744,7.26
2442,Wagaya no Oinari-sama.,"['Adventure', 'Fantasy', 'Shounen', 'Supernatural']",2008,24,27643,7.26
2443,Photokano,"['Ecchi', 'Romance', 'School']",2013,13,80039,6.3
2444,Sword Art Online: Sword Art Offline,['Comedy'],2012,9,70431,6.31
2445,Revisions,"['Action', 'Sci-Fi', 'Mecha']",2019,12,40115,6.31
2446,Maken-Ki! Two,"['Action', 'Harem', 'Super Power', 'Ecchi', 'Martial Arts', 'School']",2014,10,91807,6.31
2447,Suzumiya Haruhi no Yuuutsu (2009),"['Sci-Fi', 'Slice of Life', 'Mystery', 'Comedy', 'Parody', 'Romance', 'School']",2009,14,363531,7.26
2448,Strike the Blood III,"['Action', 'Ecchi', 'Fantasy', 'Supernatural', 'Vampire']",2018,10,44089,7.26
2449,Rokujouma no Shinryakusha!? (TV),"['Harem', 'Comedy', 'Supernatural', 'School']",2014,12,128774,7.26
2450,Papa no Iukoto wo Kikinasai!: Pokkapoka,"['Comedy', 'Romance', 'Slice of Life']",2012,1,31644,7.26
2451,Onegai Teacher,"['Sci-Fi', 'Comedy', 'Drama', 'Romance', 'School']",2002,12,132345,7.26
2452,Komori-san wa Kotowarenai!,"['Slice of Life', 'Comedy', 'School']",2015,12,41851,6.3
2453,Machine-Doll wa Kizutsukanai,"['Action', 'Ecchi', 'Fantasy', 'School']",2013,12,225103,7.26
2454,Love Hina Haru Special: Kimi Sakura Chiru Nakare!!,"['Adventure', 'Comedy', 'Romance']",2001,1,45975,7.26
2455,Love Hina Final Selection,"['Ecchi', 'Comedy', 'Harem', 'Romance']",2001,1,26385,7.26
2456,Kiddy Grade,"['Action', 'Sci-Fi', 'Super Power', 'Ecchi', 'Mecha']",2002,24,37546,7.26
2457,"Inari, Konkon, Koi Iroha.","['Comedy', 'Romance', 'School', 'Seinen', 'Supernatural']",2014,10,106311,7.26
2458,Higurashi no Naku Koro ni Special: Nekogoroshi-hen,['Mystery'],2007,1,57930,7.26
2459,BlazBlue: Alter Memory,"['Action', 'Fantasy']",2013,12,72293,6.2
2460,Wizard Barristers: Benmashi Cecil,"['Action', 'Police', 'Magic', 'Fantasy']",2014,12,48626,6.22
2461,Valkyrie Drive: Mermaid,"['Action', 'Ecchi', 'Fantasy', 'Shoujo Ai']",2015,12,85018,6.22
2462,Shichisei no Subaru,"['Action', 'Fantasy', 'Game', 'Sci-Fi']",2018,12,75742,6.22
2463,Oniichan no Koto nanka Zenzen Suki ja Nai n da kara ne!!,"['Harem', 'Comedy', 'Romance', 'Ecchi']",2011,12,67609,6.22
2464,DRAMAtical Murder,"['Action', 'Sci-Fi', 'Super Power', 'Psychological']",2014,12,117032,6.22
2465,"Ano Natsu de Matteru: Bokutachi wa Koukou Saigo no Natsu wo Sugoshinagara, Ano Natsu de Matteiru.","['Comedy', 'Drama', 'Romance', 'Sci-Fi', 'Slice of Life']",2014,1,32921,7.26
2466,Tonari no Yamada-kun,"['Slice of Life', 'Comedy']",1999,1,25507,7.27
2467,Strike the Blood,"['Action', 'Harem', 'Supernatural', 'Ecchi', 'Vampire', 'Fantasy', 'School']",2013,24,405376,7.27
2468,Sola,"['Drama', 'Romance', 'Slice of Life', 'Supernatural']",2007,13,85709,7.27
2469,Shin Shirayuki-hime Densetsu PrÃ©tear,"['Comedy', 'Drama', 'Fantasy', 'Magic', 'Romance', 'Shoujo', 'Super Power']",2001,13,48289,7.27
2470,Shikioriori,"['Drama', 'Romance', 'Slice of Life']",2018,3,56110,7.27
2471,Asa made Jugyou Chu!,"['Comedy', 'Ecchi', 'Romance', 'School']",2012,1,38444,6.22
2472,ÄlDLIVE,"['Action', 'Sci-Fi', 'Space', 'Police', 'Shounen']",2017,12,38062,6.23
2473,Queen's Blade: Rurou no Senshi,"['Action', 'Adventure', 'Ecchi', 'Fantasy']",2009,12,70716,6.24
2474,Kenzen Robo Daimidaler,"['Ecchi', 'Comedy', 'Mecha', 'Seinen']",2014,12,50391,6.23
2475,Starry Sky,"['Harem', 'School', 'Shoujo']",2010,26,44670,6.22
2476,Shakugan no Shana II (Second) Specials,"['Comedy', 'Parody']",2008,3,38570,7.27
2477,Pokemon Movie 05: Mizu no Miyako no Mamorigami Latias to Latios,"['Adventure', 'Comedy', 'Drama', 'Fantasy', 'Kids']",2002,1,69878,7.27
2478,Nyan Koi!,"['Harem', 'Comedy', 'Romance']",2009,12,198169,7.27
2479,Nanatsu no Taizai: Eiyuu-tachi wa Hashagu,"['Action', 'Adventure', 'Supernatural', 'Magic', 'Fantasy', 'Shounen']",2018,1,29327,7.27
2480,Madan no Ou to Vanadis,"['Adventure', 'Ecchi', 'Fantasy', 'Harem', 'Romance']",2014,13,217451,7.27
2481,Mangaka-san to Assistant-san to The Animation,"['Comedy', 'Ecchi', 'Harem', 'Seinen', 'Slice of Life']",2014,12,186919,7.27
2482,Kyou no 5 no 2,"['Comedy', 'Ecchi', 'School', 'Seinen']",2006,4,26334,7.27
2483,Kimi no Iru Machi: Tasogare Kousaten,"['Drama', 'Romance', 'School', 'Shounen']",2012,2,33864,7.27
2484,Joukamachi no Dandelion,"['Slice of Life', 'Comedy', 'Super Power', 'Seinen']",2015,12,114804,7.27
2485,Hitsugi no Chaika: Avenging Battle,"['Action', 'Adventure', 'Comedy', 'Romance', 'Fantasy']",2014,10,146125,7.27
2486,Genius Party,"['Action', 'Sci-Fi', 'Music', 'Dementia', 'Psychological', 'Romance', 'Fantasy', 'Mecha']",2007,7,27181,7.27
2487,Aki-Sora,"['Ecchi', 'Romance', 'Seinen']",2009,1,81406,6.17
2488,Gunslinger Stratos The Animation,"['Action', 'Sci-Fi']",2015,12,61350,6.15
2489,Dive!!,"['Comedy', 'Sports']",2017,12,33599,6.15
2490,Blade & Soul,"['Action', 'Adventure', 'Fantasy', 'Martial Arts']",2014,13,100303,6.15
2491,"Elfen Lied: Tooriame nite Arui wa, Shoujo wa Ikani Shite Sono Shinjou ni Itatta ka? - Regenschauer","['Horror', 'Psychological', 'Supernatural', 'Drama', 'Ecchi', 'Seinen']",2005,1,151511,7.27
2492,"Dragon Ball Z Movie 15: Fukkatsu no ""F""","['Action', 'Adventure', 'Comedy', 'Fantasy', 'Martial Arts', 'Shounen', 'Super Power']",2015,1,90816,7.27
2493,11eyes: Momoiro Genmutan,"['Ecchi', 'Comedy', 'Super Power', 'Supernatural']",2010,1,34959,6.15
2494,Dimension W,"['Action', 'Sci-Fi', 'Seinen']",2016,12,218970,7.27
2495,SoniAni: Super Sonico The Animation,"['Music', 'Slice of Life']",2014,12,63243,6.16
2496,Blood-C: The Last Dark,"['Action', 'Horror', 'Supernatural', 'Vampire']",2012,1,60039,7.27
2497,Yu Gi Oh!,"['Action', 'Game', 'Comedy', 'Fantasy', 'Shounen']",1998,27,144437,7.28
2498,Young Black Jack,"['Historical', 'Drama', 'Seinen']",2015,12,62612,7.28
2499,Tokyo Ghoul âA,"['Action', 'Mystery', 'Horror', 'Psychological', 'Supernatural', 'Drama', 'Seinen']",2015,12,900769,7.28
2500,Tactics,"['Mystery', 'Comedy', 'Historical', 'Demons', 'Supernatural', 'Drama', 'Shounen']",2004,25,34017,7.28
2501,Star Driver: Kagayaki no Takuto,"['Action', 'Romance', 'Mecha', 'Shounen']",2010,25,88891,7.28
2502,Shining Hearts: Shiawase no Pan,"['Action', 'Fantasy']",2012,12,35044,6.18
2503,Luck & Logic,"['Action', 'Fantasy']",2016,12,81127,6.18
2504,Itou Junji: Collection,"['Mystery', 'Comedy', 'Horror', 'Demons', 'Psychological', 'Supernatural', 'Drama', 'Thriller', 'School']",2018,12,70124,6.18
2505,Heart no Kuni no Alice: Wonderful Wonder World,"['Fantasy', 'Harem', 'Romance', 'Shoujo']",2011,1,25693,6.18
2506,Neppuu Kairiku Bushi Road,"['Action', 'Fantasy', 'Mecha', 'Sci-Fi']",2013,1,35272,7.28
2507,Nazo no Kanojo X: Nazo no Natsu Matsuri,"['Ecchi', 'Romance', 'Mystery', 'Seinen']",2012,1,26170,7.28
2508,Mobile Suit Gundam SEED Destiny,"['Action', 'Drama', 'Mecha', 'Military', 'Romance', 'Sci-Fi', 'Space']",2004,50,82409,7.28
2509,Ixion Saga DT,"['Action', 'Comedy', 'Fantasy']",2012,25,82595,7.28
2510,Hyakko,"['Comedy', 'School', 'Slice of Life']",2008,13,38335,7.28
2511,Highschool of the Dead,"['Action', 'Horror', 'Supernatural', 'Ecchi', 'Shounen']",2010,12,900207,7.28
2512,Hellsing: The Dawn,"['Action', 'Horror', 'Seinen', 'Supernatural', 'Vampire']",2011,3,63777,7.28
2513,El Cazador de la Bruja,"['Adventure', 'Drama', 'Mystery']",2007,26,41613,7.28
2514,Digimon Adventure tri. 6: Bokura no Mirai,"['Action', 'Adventure', 'Comedy', 'Drama']",2018,1,26127,7.28
2515,Digimon Adventure tri. 5: Kyousei,"['Action', 'Adventure', 'Comedy', 'Drama']",2017,1,31469,7.28
2516,D.N.Angel,"['Action', 'Comedy', 'Magic', 'Romance', 'Fantasy', 'School', 'Shoujo']",2003,26,155094,7.28
2517,D.C.II S.S.: Da Capo II Second Season,"['Fantasy', 'Comedy', 'Harem', 'Romance', 'Drama']",2008,13,25118,7.28
2518,Amagami SS: Tachibana Miya-hen - Imouto,['School'],2011,1,41205,7.28
2519,Amagami SS+ Plus Specials,['Romance'],2012,6,25636,7.28
2520,Watashi ga Motete Dousunda,"['Harem', 'Comedy', 'Romance', 'School', 'Shoujo']",2016,12,197045,7.29
2521,Suzuka,"['Sports', 'Drama', 'Romance', 'Shounen']",2005,26,90549,7.29
2522,Tatakau Shisho: The Book of Bantorra,"['Action', 'Fantasy', 'Seinen', 'Super Power']",2009,27,49187,7.29
2523,Akanesasu Shoujo,"['Action', 'School', 'Sci-Fi']",2018,12,25329,6.54
2524,Monster Musume no Iru Nichijou OVA,"['Comedy', 'Ecchi', 'Fantasy', 'Harem', 'Romance', 'Seinen']",2016,2,58183,7.29
2525,Macross Î,"['Action', 'Military', 'Sci-Fi', 'Music', 'Space', 'Romance', 'Mecha']",2016,26,53394,7.29
2526,Le Chevalier D'Eon,"['Historical', 'Magic', 'Mystery', 'Seinen', 'Supernatural']",2006,24,44750,7.29
2527,Kujira no Kora wa Sajou ni Utau,"['Mystery', 'Super Power', 'Drama', 'Fantasy', 'Shoujo']",2017,12,123964,7.29
2528,Koutetsujou no Kabaneri,"['Action', 'Horror', 'Supernatural', 'Drama', 'Fantasy']",2016,12,480530,7.29
2529,Koukaku Kidoutai Arise: Alternative Architecture,"['Sci-Fi', 'Police', 'Psychological', 'Mecha']",2015,10,34030,7.29
2530,Manaria Friends,"['Demons', 'Fantasy', 'Magic', 'Supernatural']",2019,10,73758,6.69
2531,Days (TV),"['Sports', 'School', 'Shounen']",2016,24,91485,7.29
2532,Dragon Ball: Episode of Bardock,"['Action', 'Sci-Fi', 'Adventure', 'Comedy', 'Super Power', 'Martial Arts', 'Fantasy', 'Shounen']",2011,1,59769,7.29
2533,Chihayafuru 3,"['Drama', 'Game', 'Josei', 'School', 'Slice of Life', 'Sports']",2019,24,45922,7.29
2534,Aoharu x Kikanjuu: Kemono-tachi no Senjou da na!,"['Action', 'Comedy', 'Shounen']",2015,1,26513,7.29
2535,Amagi Brilliant Park: Nonbirishiteiru Hima ga Nai!,"['Comedy', 'Magic', 'Fantasy']",2015,1,59878,7.29
2536,Shikabane Hime: Aka,"['Action', 'Horror', 'Martial Arts']",2008,13,95273,7.3
2537,FLCL Alternative,"['Action', 'Comedy', 'Dementia', 'Mecha', 'Parody', 'Sci-Fi']",2018,1,57195,6.73
2538,Saiyuuki Reload Blast,"['Action', 'Adventure', 'Comedy', 'Supernatural', 'Drama', 'Josei']",2017,12,29555,7.3
2539,"Ore no Nounai Sentakushi ga, Gakuen Love Comedy wo Zenryoku de Jama Shiteiru OVA","['Harem', 'Comedy', 'Romance', 'School']",2014,1,54226,7.3
2540,"Love Hina: Motoko no Sentaku, Koi ka Ken... ""Naku na""","['Drama', 'Romance', 'Slice of Life']",2000,1,32446,7.3
2541,Love Hina Again,"['Comedy', 'Drama', 'Ecchi', 'Romance', 'Shounen']",2002,3,72221,7.3
2542,Kuroshitsuji Recap,"['Action', 'Mystery', 'Comedy', 'Historical', 'Demons', 'Supernatural', 'Shounen']",2009,1,29066,7.3
2543,Dantalian no Shoka,"['Action', 'Mystery', 'Historical', 'Supernatural']",2011,12,115123,7.3
2544,Chuunibyou demo Koi ga Shitai! Lite,"['Comedy', 'School']",2012,6,90202,7.3
2545,Area no Kishi,"['Comedy', 'School', 'Shounen', 'Sports']",2012,37,53424,7.3
2546,Ansatsu Kyoushitsu: Jump Festa 2013 Special,"['Action', 'Comedy', 'Shounen']",2013,1,55813,7.3
2547,Uta no Prince-sama Maji Love Legend Star,"['Harem', 'Music', 'Comedy', 'Romance', 'Shoujo']",2016,13,26771,7.31
2548,Black Bullet,"['Action', 'Sci-Fi', 'Mystery', 'Seinen']",2014,13,578570,7.3
2549,Subete ga F ni Naru,"['Sci-Fi', 'Mystery', 'Psychological']",2015,11,122563,7.31
2550,SSSS.Gridman,"['Action', 'Sci-Fi', 'Mecha']",2018,12,145858,7.31
2551,Seishun Buta Yarou wa Bunny Girl Senpai no Yume wo Minai Picture Drama,"['Comedy', 'Romance']",2018,5,29880,7.31
2552,Sankarea OVA,"['Comedy', 'Ecchi', 'Horror', 'Romance', 'Shounen', 'Supernatural']",2012,2,78292,7.31
2553,Nazo no Kanojo X,"['Romance', 'School', 'Seinen']",2012,13,163679,7.31
2554,Mob Psycho 100: Reigen - Shirarezaru Kiseki no Reinouryokusha,"['Action', 'Slice of Life', 'Comedy', 'Supernatural']",2018,1,42693,7.31
2555,Mangaka-san to Assistant-san to The Animation Specials,"['Comedy', 'Ecchi', 'Harem', 'Seinen', 'Slice of Life']",2014,6,37294,7.31
2556,Kyouran Kazoku Nikki,"['Comedy', 'Sci-Fi']",2008,26,25390,7.31
2557,Kotoura-san,"['Comedy', 'Drama', 'Romance', 'School']",2013,12,218168,7.31
2558,Jyu Oh Sei,"['Action', 'Sci-Fi', 'Adventure', 'Mystery', 'Drama', 'Shoujo']",2006,11,57979,7.31
2559,Kimi ga Nozomu Eien,"['Drama', 'Romance', 'Slice of Life']",2003,14,114690,7.31
2560,Hunter x Hunter Movie 2: The Last Mission,"['Action', 'Adventure', 'Super Power', 'Fantasy', 'Shounen']",2013,1,73389,7.31
2561,Higurashi no Naku Koro ni Kaku: Outbreak,"['Horror', 'Mystery', 'Psychological', 'Thriller']",2013,1,47673,7.31
2562,Himouto! Umaru-chan,"['Comedy', 'School', 'Seinen', 'Slice of Life']",2015,12,362095,7.31
2563,Yoru no Yatterman,"['Action', 'Adventure', 'Comedy', 'Drama']",2015,12,27779,6.54
2564,Grancrest Senki,"['Action', 'Drama', 'Fantasy', 'Romance']",2018,24,152336,7.31
2565,Gakuen Utopia Manabi Straight!,"['Slice of Life', 'Comedy', 'School']",2007,12,25224,7.31
2566,Baki,"['Action', 'Martial Arts', 'Shounen']",2018,26,84599,7.31
2567,Baka to Test to Shoukanjuu: Spinout! Sore ga Bokura no Nichijou,"['Comedy', 'Romance', 'School', 'Super Power']",2011,6,28130,7.31
2568,Ayashi no Ceres,"['Adventure', 'Comedy', 'Horror', 'Psychological', 'Supernatural', 'Drama', 'Romance', 'Shoujo']",2000,24,48339,7.31
2569,Amanchu!,"['Slice of Life', 'Comedy', 'School', 'Shounen']",2016,12,72694,7.31
2570,Abenobashi Mahou Shoutengai,"['Comedy', 'Parody', 'Ecchi', 'Fantasy']",2002,13,65371,7.31
2571,Witch Hunter Robin,"['Action', 'Magic', 'Police', 'Supernatural', 'Drama', 'Mystery']",2002,26,85182,7.32
2572,The Animatrix,"['Action', 'Drama', 'Sci-Fi']",2003,9,58466,7.32
2573,Tamayura: Hitotose,"['Slice of Life', 'Comedy', 'Drama']",2011,12,34768,7.32
2574,Super Danganronpa 2.5: Komaeda Nagito to Sekai no Hakaimono,"['Action', 'Mystery', 'Horror', 'Psychological']",2017,1,47177,7.32
2575,Selector Infected WIXOSS,"['Game', 'Psychological']",2014,12,116043,7.32
2576,Pokemon Movie 15: Kyurem vs. Seikenshi,"['Action', 'Adventure', 'Comedy', 'Drama', 'Fantasy', 'Kids']",2012,1,25062,6.53
2577,Poputepipikku,"['Comedy', 'Parody', 'Dementia']",2018,12,135702,7.32
2578,Pokemon Movie 10: Dialga vs. Palkia vs. Darkrai,"['Action', 'Adventure', 'Comedy', 'Drama', 'Fantasy', 'Kids']",2007,1,65841,7.32
2579,Natsu no Arashi!,"['Comedy', 'Romance', 'Supernatural']",2009,13,41053,7.32
2580,Natsuyuki Rendezvous,"['Supernatural', 'Drama', 'Romance', 'Josei']",2012,11,58415,7.32
2581,Mondaiji-tachi ga Isekai kara Kuru Sou Desu yo?: Onsen Manyuuki,"['Fantasy', 'Supernatural']",2013,1,66537,7.32
